composition,id,energyperatom
O9S3,icsd_015390,-5.698489982080001
K2O12Se4Zn3,icsd_429803,-5.01060450667
B2Na5O13P3,icsd_401178,-6.6446472663
Ba1Cd1O7P2,icsd_072673,-6.71883453455
Li6O6Te1,icsd_026297,-5.22912864231
C2Cl14Si6,icsd_077150,-4.45751501273
B1Ba2Br1O3,icsd_190941,-6.54678914429
N1O3Rb1,icsd_016338,-5.66512515
N1O3Rb1,icsd_060578,-5.662699592669999
N1O3Rb1,icsd_093764,-5.66745820022
Sb2Se4Tl2,icsd_020374,-3.45548743
Br1Cs1O4,icsd_073299,-4.0782053075
Br1Cs1O4,icsd_201158,-4.07818434167
N2O2S2Se1,icsd_069978,-5.53318498071
Cs1P1S4Sn1,icsd_248912,-4.4709079875
Ba3Cl1Ga1Se4,icsd_250811,-4.48687073917
Cs1Sn1,icsd_627109,-2.7488277625
As1Li1O4Zn1,icsd_086184,-5.550646008099999
C2Mg1Na2O6,icsd_100482,-6.57144287182
As2Cl3Hg3Tl1,icsd_411520,-2.49628790361
O7P2Zn2,icsd_024153,-6.30002780364
Al2Cs2O7Sb2,icsd_154361,-6.169198272309999
Hg1Sn1Sr1,icsd_602716,-2.55802454833
Bi6Cl20Te4,icsd_083805,-3.26640881967
O8Se2Te2,icsd_201413,-5.2900864825
B2Se7Tl2,icsd_411468,-4.09719293
C1Cs1N1S1,icsd_060523,-6.04022719625
Mg3O6Te1,icsd_006309,-5.9075093535
Be1Cl4Cs2,icsd_049622,-3.67122168214
B3Cl6N3,icsd_028168,-5.22650729417
Ba3Li4Sb4,icsd_428114,-3.59902162818
Ba3Li4Sb4,icsd_615946,-3.59902405
Al1As2K1O7,icsd_079711,-6.21446220227
Cl1Na3O1,icsd_067319,-3.609704016
C1N4S3,icsd_062269,-6.2828040218800005
C6Ba3N6O6,icsd_192657,-7.87918763024
Cl8O12Si4Sr8,icsd_051594,-6.2404573903100005
C2Cl2Hg3N4,icsd_412609,-4.89229475932
Br4S1Tl6,icsd_040521,-2.99086224682
Cl3I1O4Pb3,icsd_164135,-4.31058564727
K2O11Sb4,icsd_002061,-5.84097669441
Ba4In2Se5Te2,icsd_425588,-4.26333175769
Cs1S6Sb1,icsd_067977,-4.09528755219
Al2B2Cs2O7,icsd_423471,-7.00750445577
Ba1O3Se1,icsd_054156,-5.9478416539999985
B1O3P1Sr3,icsd_401207,-6.32423004813
B2Ga2O7Sr1,icsd_091279,-7.002299195419999
Cl1O2,icsd_180778,-3.73469896292
Se3Sn1Tl4,icsd_651938,-3.33871676375
Bi1Cl5Hg4S2,icsd_195680,-2.47889678417
As4Br1K1O6,icsd_016890,-5.5767993325
Al1B2Li3O6,icsd_051754,-6.871136385419999
Ba1K1O4P1,icsd_023884,-6.66287901321
Cl4Hg4I2S1,icsd_422546,-1.75452512045
As2Be1Si1,icsd_237067,-4.83197966125
C2Ba1,icsd_168408,-6.355055305830001
C2Ba1,icsd_088102,-6.672881665
C2Ba1,icsd_186576,-6.57956735
C2Ba1,icsd_056160,-6.658722513330001
I4S1Tl6,icsd_237939,-2.808008705
I1Na1O3,icsd_202679,-4.434704568
I1Na1O3,icsd_020168,-4.414740918500001
B1O7P1Zn3,icsd_406386,-6.10780560667
Ba1Pb1Zn1,icsd_106315,-2.697535715
Bi8Se7,icsd_042664,-4.08211135178
Cl10O7Si6,icsd_409628,-5.66693405391
I2O2Pb3,icsd_201857,-4.4271390125
C4Ba1N6,icsd_411364,-7.67705408886
K1Na2O9P3,icsd_002346,-6.503822119
P6S18Zn4,icsd_001434,-4.35036954714
Hg1O4Se1,icsd_412403,-4.41377744583
O4Se1Sr1,icsd_047004,-5.83172396
O5Pb2Te1,icsd_168000,-5.5605221225
O5Pb2Te1,icsd_407955,-5.560500766880001
O4Sb2,icsd_031103,-5.6118244975
O4Sb2,icsd_153155,-6.06961315042
O4Sb2,icsd_088619,-6.067105479169999
O4Sb2,icsd_024244,-5.73723370667
Br3Hg2Te1,icsd_417407,-1.83894254792
I1K3O5,icsd_010102,-4.41671119583
Li1O3Sb1,icsd_024051,-5.8912478715
O5Pb3Se1,icsd_055076,-5.47407296222
Na1O9P3Sr1,icsd_418633,-6.94895579893
Al5B1O9,icsd_167315,-7.626418620669999
Na2O4Te1,icsd_001108,-5.07563155
K2O5S2,icsd_060025,-5.462447771109999
B1Li1O3Sr1,icsd_092842,-6.83255856
As1O4Tl3,icsd_407561,-5.02096304875
Be1K1O4P1,icsd_004255,-6.77846001107
Cl2Hg3Te2,icsd_027401,-1.95590855857
B6Cs2O10,icsd_002081,-7.47439275
C2N2S3,icsd_025505,-6.26991250393
C2K2,icsd_089528,-4.89313166562
K8Pb8,icsd_401436,-2.64044281125
Be2K4O4,icsd_023633,-5.0177936075
Ca1Hg1Pb1,icsd_106345,-2.36798798167
Ca22O36S2Si8,icsd_026407,-7.02976249
Cs1O2Sb1,icsd_059329,-5.252424295
C2N2S6,icsd_404230,-5.62211992075
Ga1Li1O6Se2,icsd_250868,-5.46251335025
As1Cl1O2Pb1,icsd_066246,-5.266165481
N1O2Tl1,icsd_050326,-5.440203069169999
Cs1P1Pb1Se4,icsd_165348,-3.99414487571
As3Cs1O8,icsd_172984,-5.84103576167
Bi1Ca2Na3O6,icsd_240975,-5.4399543975
Cl2O4Pb1,icsd_068484,-4.1027372492900005
C1N2,icsd_247677,-7.7733317375
C1N2,icsd_247678,-7.613211506669999
C1N2,icsd_247676,-7.960963658330001
C1N2,icsd_247680,-7.63579641
C1N2,icsd_247679,-7.74297998167
Cl1Li6O5P1,icsd_421479,-5.51445744077
I1O4Tl1,icsd_052342,-4.28641148583
C2O4Tl2,icsd_170127,-6.345419845
O6P4Se2,icsd_408013,-6.15177479479
O13P4Rb2Si1,icsd_041355,-6.92218782975
Ga2O11Te4,icsd_094349,-5.57008846294
Bi4Br2O5,icsd_412591,-5.23523096364
O6Se2Sn1,icsd_154716,-5.56431258222
O6Se2Sn1,icsd_154717,-5.562866173330001
Br2K4O1,icsd_068505,-3.27526057143
I1O6Rb1Sn1,icsd_073614,-5.07330562611
Al12Ca8O24Te2,icsd_086156,-7.02777769391
B1Ca1O5P1,icsd_077518,-7.488608874580001
Br1Te2Tl5,icsd_427679,-2.9105598443700003
C1O4Pb2,icsd_091714,-6.47407115607
Li10O10Pb1Si2,icsd_078326,-5.80959869196
Cs1O8P2Sb1,icsd_202813,-6.604352125
Ca1O8Te3,icsd_100661,-5.69923615
Li1O8Sb3,icsd_089903,-6.001487415
O8P2Pb1Sn1,icsd_050945,-6.81111980021
Bi12O20Si1,icsd_180374,-6.025951093330001
B1Cs3P2,icsd_300123,-3.75379427
As3Cl1O9Pb5,icsd_031863,-5.579415561109999
As3Cl1O9Pb5,icsd_158900,-5.64215911444
Cd1K1N3O6,icsd_095538,-5.64947054273
Cd1K1N3O6,icsd_028647,-5.64980896455
Ga1I3O9,icsd_171008,-4.59469588308
Sb48Te9,icsd_152189,-4.0101148905300015
Cl1Mg2O4P1,icsd_002844,-6.23760934781
Cs1Li1O4S1,icsd_067752,-5.67637267143
Cs1Li1O4S1,icsd_067751,-5.6730237575
Cl1Hg2O1,icsd_028115,-2.26012303062
B2Ca1Li4O6,icsd_099503,-6.50717079462
B2Ca1Li4O6,icsd_239000,-6.507183658080001
S3Sb1Tl3,icsd_603664,-3.71029501714
B2Ca1,icsd_237011,-5.27361362
Cs1N7P4,icsd_410632,-7.17449230521
Na2O3S2,icsd_015476,-5.08189086
B1Cd3O7P1,icsd_427289,-5.89370107354
K2O8S2,icsd_016972,-5.579107679169999
Br10O4Pb9,icsd_035381,-4.06587996696
K1P1S4Sn1,icsd_248911,-4.49666684143
As3Cl1O12Sr5,icsd_420299,-6.31687295929
P1Pb1S4Tl1,icsd_249170,-4.4406671303600005
Cs3Na1Pb4,icsd_411893,-2.59870878062
C1K1N3O6,icsd_416069,-6.14595551159
C1K1N3O6,icsd_417762,-6.13972173795
Ba1O7P2Zn1,icsd_039396,-6.791406885
C2Ca1O6Zn1,icsd_005084,-6.904768037999999
B1Bi1O3,icsd_413621,-6.977908635
Cd2K11Sb5,icsd_425646,-2.3599541144400003
Al2B2Na2O7,icsd_237156,-7.04339106423
I2O1Sr2,icsd_409896,-4.438408187
I1O1Rb3,icsd_078776,-3.0804006260000003
K2O6S4,icsd_065434,-5.34527039521
As4Ca1Na2O12,icsd_409335,-5.93935548368
Al2Ba1O7Sb2,icsd_154362,-6.73677918333
C1Ga1N5Sr4,icsd_171166,-6.201285320449999
Bi6K10Sn2,icsd_300261,-2.76512075833
C2Hg2N2O1,icsd_025708,-5.4155628975
O13P4Pb3,icsd_062593,-6.819179592
S1Sb3Zr5,icsd_650833,-7.51707556
As2Hg1O6,icsd_409490,-5.378369703330001
Cd1K6Pb8,icsd_410552,-2.695331968440001
Bi1Cs1S4Si1,icsd_281169,-4.65638580429
Ba2P2S6,icsd_412764,-5.1172818345
N3Na1O9Rb2,icsd_195082,-5.68485590833
K2Li14O14Pb3,icsd_035250,-4.94517488091
Cl6O3Si3,icsd_071444,-5.31437000417
I8Pt1Ta4Te16,icsd_067922,-4.16972966207
B4Ca1O7,icsd_412710,-7.867871115830001
Ba1Mg1O7Te2,icsd_262408,-5.83864941091
B2Ba2Mg1O6,icsd_075986,-7.15342810273
Cs3Na2P3Sn1,icsd_050533,-3.220130805
Cd1Sb1Tl1,icsd_009572,-2.54236423833
Bi1Li1O2,icsd_046022,-5.478341454380001
Ba6P6Sn2,icsd_035342,-4.588165515
As2Ca2O7,icsd_032602,-6.43461142273
C1O3Zn1,icsd_100679,-6.39583788
N2O1Si2,icsd_098640,-7.942240600750001
N2O1Si2,icsd_098644,-7.76753853633
N2O1Si2,icsd_098642,-7.93847833
N2O1Si2,icsd_066540,-8.130833629
Bi3O7Sb1,icsd_051779,-5.983821119090001
Na1O12Sb3Sr4,icsd_160178,-6.1615497060000015
As4O6,icsd_238648,-6.0464745395
As4O6,icsd_238626,-6.005967442
B1K3O13Sb4,icsd_411501,-6.02668807857
B3Cd1K1O6,icsd_260454,-6.85790973955
O8Sn1Te3,icsd_009077,-5.617987888330001
As1Bi1Mg2O6,icsd_073895,-6.0647682255
C1Hg1N2,icsd_411067,-6.0103062409399985
N2O9Pb2Se1,icsd_429149,-5.8069174000000015
O7Sb2Sr2,icsd_062960,-6.35533981773
Cd2O17P6,icsd_200743,-6.682540321
Hg1O7S2,icsd_188010,-5.30467380325
O8Se1Te3,icsd_201784,-5.32878897875
B1Ba3O7P1,icsd_150328,-7.164767963330001
Ba3Bi2O16P4,icsd_061061,-7.0110187036000005
Al1Na1O7P2,icsd_192632,-7.03117753568
Ba5Pb3,icsd_058668,-3.13336372375
Na4O10Te4,icsd_066917,-5.10712037556
As1S3Tl3,icsd_611332,-3.75625708857
Cs2S2Te1,icsd_424584,-3.456170005
Hg1Na2Pb1,icsd_261791,-1.844184485
C1Cl2O1,icsd_024663,-4.94373144469
Ca10O25P6,icsd_087727,-7.1827004685399976
Ca1Cs1N3O6,icsd_056433,-6.130343348180001
Cd1O7S2,icsd_063067,-5.59908340275
As2O4Pb1,icsd_065027,-5.94604051643
K3N1O4,icsd_036632,-4.94032160687
Ba3O4P2Se4,icsd_414638,-5.84881289231
Bi2O2S1,icsd_029451,-5.395439716
Ca1Mg1Pb1,icsd_619403,-2.8429741425
C2Hg1N2Se2,icsd_085760,-5.59068845286
As1Li1Mg1O4,icsd_067523,-5.98002768393
Cd1K2Pb1,icsd_010041,-1.8892644175
Ba2Ga1Sb1Se5,icsd_425156,-4.37707143056
Bi2Pb2Te5,icsd_042708,-3.72546451111
Cd1O6P2,icsd_008070,-6.534413141109999
Na2O3Te1,icsd_100693,-4.95261133208
Bi3S1Te2,icsd_107587,-3.94903094667
C3B12,icsd_612562,-7.218640564
P2Se6Sn2,icsd_656173,-4.221701327
P2Se6Sn2,icsd_648114,-4.2172379075
Bi2Cs2S5Zn1,icsd_097426,-3.96354367625
Be1O1,icsd_056144,-7.12590216
Be1O1,icsd_163827,-6.64975605
Be1O1,icsd_654407,-7.11420213625
Be1O1,icsd_163823,-7.11895655
As1Cs1Se2,icsd_065299,-3.76341114563
Bi1K3O4,icsd_412393,-4.72452134938
Cl2O24P6Pb10,icsd_181539,-6.425655643330001
C4B1N4Tl1,icsd_414564,-7.593251512
Bi2S5Tl4,icsd_008003,-3.88065595909
O4P1Tl3,icsd_023474,-5.56701350687
As4Br1Na1O6,icsd_202369,-5.55727564021
Na3O4Sb1,icsd_010320,-5.1591794468800005
As1Cs2Na1O4,icsd_036533,-5.13203512688
Al1K1O8S2,icsd_060170,-6.205557411669999
Bi1S1,icsd_079515,-4.25394306292
Bi1S1,icsd_067650,-4.2438880065
As2O8Pb3,icsd_200414,-5.9259692815400005
K1O3Sb1,icsd_077333,-5.6262467325
K1O3Sb1,icsd_005311,-5.666065234
Bi2In4S9,icsd_002839,-4.22382399
As4Cs4Se8,icsd_171373,-3.76553913344
Mg1O5Se2,icsd_402917,-5.48694295906
K4Na2O6Te1,icsd_202073,-4.51012165154
Ca10O24P6Se1,icsd_410781,-7.11551123805
Cl2Hg2O6,icsd_412963,-3.38640885725
K2O4S1,icsd_079780,-5.56715345607
K2O4S1,icsd_027956,-5.54931814929
N2O1,icsd_022397,-5.384846765830001
K4P2Se6,icsd_409814,-3.83868283604
Cd1N3O6Tl1,icsd_095539,-5.57622653364
C2Cs1Rb1,icsd_189823,-4.73723539062
Bi1Na5O14P4,icsd_050610,-6.36943763
C1O4Rb4,icsd_245439,-4.912340017780001
C1O4Rb4,icsd_245444,-4.91227061111
C1O4Rb4,icsd_245442,-4.93637338889
C1O4Rb4,icsd_245432,-4.900156717780001
C1O4Rb4,icsd_245431,-4.90777897
C1O4Rb4,icsd_245433,-4.850565842219999
C1O4Rb4,icsd_245440,-4.85860743111
C1O4Rb4,icsd_245430,-4.84390439667
C1O4Rb4,icsd_245437,-4.84319250333
C1O4Rb4,icsd_245441,-4.9149002
C1O4Rb4,icsd_245429,-4.84380308111
Mg1O3Se1,icsd_000494,-5.5986926295
Ca2P2S6,icsd_405192,-5.0169484385
C1Al4O4,icsd_018204,-7.190278751669999
Ba2I1O4P1,icsd_427715,-6.51769612719
Cs3O4P1,icsd_161678,-5.595910215
Cl3O1P1,icsd_009128,-4.2331532845
C4Cs1N3,icsd_428451,-7.634497254369999
As1Be1Cs1O4,icsd_074027,-6.05850536
B1S3Tl1,icsd_073085,-4.661816488
Bi2Br8Te4,icsd_083806,-2.91057964643
K4P8Te4,icsd_249937,-4.1998385775
N4Se4,icsd_014325,-5.0897825225
N4Se4,icsd_074838,-5.08484063125
Bi1Na3O3,icsd_023347,-4.71216377214
Bi5K6Zn1,icsd_238106,-2.69807675917
K1O12P3Sn4,icsd_059857,-6.5670052455
Ca1K2O7P2,icsd_281572,-6.65020274854
Ba1O8P2Sn1,icsd_420129,-7.042696381669999
Cl2Hg7O3,icsd_087756,-2.06549466812
Be3O4Sr1,icsd_026179,-6.878812924369999
B2Mg1O5Sr1,icsd_237060,-7.324051961939999
C2N2,icsd_015870,-7.929162239369999
Be13Ca1,icsd_616187,-3.71478749214
Ge1O6Te2,icsd_260278,-5.74786509889
Ca1O4S1,icsd_079527,-6.47316733611
Ca1O4S1,icsd_056107,-6.47561484167
Ca1O4S1,icsd_171053,-6.44845584625
Ca1O4S1,icsd_171054,-6.41320628917
Ca1O4S1,icsd_024473,-6.47318459556
O8S4Sn2,icsd_032684,-5.62291493393
Ba1O7P2Pb1,icsd_079993,-7.004419078410001
As1Cl1Hg3S4,icsd_280329,-2.88161173889
K2Sb4Se8,icsd_402886,-3.82470954214
As3Cl1O6Pb2,icsd_066247,-5.668680277080001
Li1N1O1Si1,icsd_034106,-7.01228574
B2Ba1O6Zn2,icsd_072193,-6.54076806636
O5Se2Zn1,icsd_002355,-5.057828875309999
Li1Na1O4S1,icsd_067702,-5.695788606669999
B1In1O3,icsd_195100,-6.892273852000001
Ba2Bi1O6Sb1,icsd_172762,-6.216272172
Ba2Bi1O6Sb1,icsd_172761,-6.225195593
Ba2Bi1O6Sb1,icsd_001429,-6.225415751
In1K1O7P2,icsd_240260,-6.632301517949999
Hg2O3Se1,icsd_412303,-3.72447912
Hg2O3Se1,icsd_412302,-3.72462615542
Hg2O3Se1,icsd_412304,-3.73122140417
Ba4In2S5Te2,icsd_425587,-4.55621719577
Al6O16S1Sr4,icsd_028482,-7.04015064222
Ca1Na2O8S2,icsd_026773,-5.9846485426900005
B3K3S6,icsd_079614,-4.89535318083
In2O12S3,icsd_079303,-5.925631543530001
Cl2Hg3Se2,icsd_027400,-2.08357812929
O7P2Sn2,icsd_170845,-6.76699496091
O7P2Sn2,icsd_170847,-6.75718476091
Br2Hg2O6,icsd_031925,-3.3131662115
Be1Li1,icsd_188829,-2.6599174325
I1Li1O4,icsd_400552,-4.50460904833
P2Sb1Se6Tl1,icsd_195328,-4.0305369705
O6P2Tl4,icsd_429412,-5.666530369169999
Pb1Sr1Zn1,icsd_054319,-2.60379446333
K3Na1O8Se2,icsd_073463,-5.04335803464
K3Na1O8Se2,icsd_054168,-5.03976222714
K3Na1O8Se2,icsd_073464,-5.039839595
Ba3N8O6P6,icsd_710077,-7.413716444349999
Cl1Cs3O1,icsd_401664,-3.2614438525
B2O6Zn3,icsd_413603,-6.14705799273
B2O6Zn3,icsd_026809,-6.14707288023
B2O6Zn3,icsd_155112,-6.1527077213600005
Bi2O13P4,icsd_065133,-6.918986477110001
Ba1Cl2Hg2O2,icsd_077509,-3.59719741821
Ga9O2S13Tl3,icsd_061256,-4.4396263937
Ba1O6Sb2,icsd_074541,-6.356608156669999
Ba2O6Te1Zn1,icsd_196334,-5.75960168
Br2Cd1I2Rb2,icsd_194236,-2.59625070643
B4Ga2Li6O12,icsd_009987,-6.5741339025
Br5Pb1Tl3,icsd_015594,-3.00578089111
Br5Pb1Tl3,icsd_200875,-2.99807427694
C4B1N4Na1,icsd_414559,-7.682881533
As4Sn2Sr3,icsd_428136,-4.326543615
B3Br1O9Sr5,icsd_041319,-6.9438036630600015
B12Li2Si2,icsd_418627,-6.13652459594
Al1B1Ca1O4,icsd_027647,-7.52987828857
Al1Cs6K3Sb4,icsd_300152,-2.48888079286
Ca1Na2O12P4,icsd_081393,-6.84298841526
I6O1Sr4,icsd_280585,-3.81491495045
B1Na2O3Rb1,icsd_067525,-5.54332103786
As1B1O4,icsd_026891,-6.842431371669999
As1B1O4,icsd_413436,-6.79906380944
B1In2O12P3,icsd_420643,-6.959160433330001
Ca1Ga1Sn1,icsd_619297,-3.507406875
Br2Hg5O4,icsd_028232,-2.5879632418200003
Bi3Cs1S5,icsd_200794,-4.30796381667
Li2N1O2P1,icsd_188494,-6.44609931083
Br1K1O3,icsd_047173,-4.1294873160000005
As1Hg1S3Tl1,icsd_610665,-3.40980972125
As1Hg1S3Tl1,icsd_033705,-3.49800622708
Bi1I1In2Se4,icsd_423015,-3.60348147313
P4S10,icsd_023843,-4.65337220607
Hg1Pb1Sr1,icsd_602710,-2.376545055
Bi24O40Pb2,icsd_075392,-5.780692758180001
Cd2P2Se6,icsd_620234,-3.668574273
Cd1O3S1,icsd_062640,-5.173565057
Cd1O3S1,icsd_062642,-5.17427291333
Br3Cs1Pb1,icsd_028312,-3.2193218355
Br3Cs1Pb1,icsd_109295,-3.22535781
Br3Cs1Pb1,icsd_097851,-3.218594494
Br3Cs1Pb1,icsd_097852,-3.225359902
Na2O4Se1,icsd_027656,-5.046708895
Na2O4Se1,icsd_015816,-5.04672565286
K4O8P2,icsd_418250,-5.95848957357
Bi1Ga1O3,icsd_158757,-5.730937268
Bi1Ga1O3,icsd_157550,-5.73093728
Bi1Ga1O3,icsd_171709,-5.9501597120000005
As2Cl9Cs3,icsd_045733,-3.35707599643
Hg2O7Te2,icsd_412800,-4.51366123773
Bi8Cs2Se13,icsd_092863,-3.9903883163
Bi1Mg2O6P1,icsd_091476,-6.533812309249999
Bi1Mg2O6P1,icsd_073894,-6.5327910545000005
As6Cl2O24Pb10,icsd_182707,-5.792188738099999
K1O12Sb3Zn4,icsd_421547,-5.418113035499999
Ba1P1Rb1S4,icsd_430162,-4.74113335321
Cs1Sb1Se2,icsd_020773,-3.70838283031
Cs1Pb1,icsd_627071,-2.53482115719
N9O1P1,icsd_261979,-7.283092064319999
C2Ca1O6Sr1,icsd_201461,-7.375904936
Ca1Pb1,icsd_191273,-3.375020145
Ca1Pb1,icsd_619484,-3.375038645
B2Be1Ca1O5,icsd_072520,-7.60862197278
C2Na1,icsd_186177,-5.441698286669999
O9P2Te2,icsd_248226,-6.36178639885
O24P6S1Sr10,icsd_410783,-7.065545889269999
C2Cs1K1,icsd_189822,-4.802049010619999
As2B12,icsd_062749,-6.56965824143
Br2O11Te6,icsd_200007,-4.97247546711
Be1O4S1,icsd_016832,-6.400146091669999
N1O3Tl1,icsd_050294,-5.527466050219999
N1O3Tl1,icsd_001818,-5.52902921975
Ba4O1Sb2,icsd_402284,-4.48501095571
C1B4,icsd_029093,-7.218640540669999
As1Hg3S3Sb1,icsd_159088,-2.8837945203099995
Al4P6S18,icsd_428186,-4.85353586
O5Pb1Se2,icsd_079688,-5.35446058625
Ba2K1O15P5,icsd_002919,-7.0496548826100005
B2O9S2,icsd_426544,-6.635218543080001
C2B13Li1,icsd_415557,-6.87746761156
Al1Bi1O3,icsd_158756,-6.56300291
Al1Bi1O3,icsd_157549,-6.563062192
Al1Bi1O3,icsd_185508,-6.626923587
Cs6Sn2Te6,icsd_280070,-3.17146709286
Cs1O4P1Zn1,icsd_236912,-6.00560861821
Cs1O4P1Zn1,icsd_085457,-5.9930460867900015
Li3O4Sb1,icsd_279592,-5.5847413825
Ba3Bi4Li4,icsd_428115,-3.46420466636
Sb1Te2Tl1,icsd_651642,-3.423398805
O8Rb1S2Tl1,icsd_021087,-5.583154159169999
C6Ca3N6O6,icsd_428357,-7.88388510548
C1Be1N2,icsd_290866,-7.781065825630001
C1Be1N2,icsd_044111,-7.7775295625
K6Sb3Tl2,icsd_093048,-2.5475348275
Al20B4O36,icsd_071113,-7.626456035
Cs6P2Se14Sn2,icsd_087578,-3.75842996333
Bi3In5S12,icsd_023315,-4.2309566297500005
Bi6O15P2Zn1,icsd_417568,-6.23081504979
As2Ba1O7Zn1,icsd_260061,-5.98936897545
Bi4Sn1Te7,icsd_236253,-3.76438344583
Mg1O4S1,icsd_016759,-6.1426726175
Mg1O4S1,icsd_027130,-6.142181787919999
Cl2O3Sb2Zn1,icsd_248123,-4.78638547781
O7P2Si1,icsd_075116,-7.359217411
O7P2Si1,icsd_423437,-7.2756907995
O7P2Si1,icsd_015922,-7.3611509652499985
Ba1O4P1Rb1,icsd_072001,-6.62792726429
K1O4P1Zn1,icsd_088955,-6.03640711429
Li1N1O3,icsd_067981,-5.8354601389999985
Cl9Hg6In2P3,icsd_261398,-2.63734409925
Ba1Bi4I2O4,icsd_063367,-4.76524759727
Li2Na1O4P1,icsd_069967,-6.119345850619999
Cs2O2Pb1,icsd_002268,-4.303713285
Rb2S10Sb2Sn3,icsd_428444,-4.29629938618
N6O8S7,icsd_049015,-5.824646619759999
Ba1Ge1O8P2,icsd_423040,-7.0643829325
Mg1O5Te2,icsd_004318,-5.59718149844
As4Se4,icsd_002056,-4.16608445875
Cs3Sb1,icsd_053243,-2.00765166
As3Mg4Na1O12,icsd_059888,-6.0573833747500005
Cl1O3Sb1Te1,icsd_086095,-5.10280846167
K6Sn2Te6,icsd_010109,-3.22329011071
B3Cs1O9Zn4,icsd_250599,-6.1021827155900015
Ca1Na1O9P3,icsd_418632,-6.960643210710001
K1O8P2Sb1,icsd_061788,-6.609396705
C2I1K1N2,icsd_040370,-6.105171111669999
Cs4P2Se9,icsd_081298,-3.743726969
C4Al4Si1,icsd_606255,-6.25447390056
K1N1O2,icsd_086117,-5.6509376081300005
Br2O1,icsd_050198,-2.5683592175
Cs1Ga1O6Se2,icsd_250871,-5.3368500797500005
K1N3O4,icsd_280598,-6.00250175094
Bi4Cl14Se4,icsd_410910,-3.27163114591
Bi2K3O12P3,icsd_409582,-6.42344964825
Ba2O7P2,icsd_260978,-7.236587854550001
Ca1Cl2O4,icsd_171020,-4.45746156714
I2O5,icsd_078387,-4.2193483575
B1Mg1Na1O3,icsd_249567,-6.476889655830001
O6Pb3S1,icsd_100681,-5.8085651475
O6Pb3S1,icsd_061429,-5.8128284285000005
O6Pb3S1,icsd_030712,-5.792598149500001
O3Pb1S1,icsd_030993,-5.80674798
O3Pb1S1,icsd_035360,-5.807414355
B1Ba1Bi1O4,icsd_154105,-6.84486553179
B1Ba1Bi1O4,icsd_424596,-6.84485870786
Cs5In1P4Se12,icsd_050504,-3.89439080182
B3Cs1Ge1O7,icsd_260113,-7.240712704369999
N24O2P12Zn8,icsd_417324,-6.717736454780001
C2Ba1O4,icsd_261703,-7.46849882214
Cl1K1O2,icsd_059935,-3.88052604125
As2O6S1,icsd_032581,-5.97535943722
Al1Cl1O1,icsd_027812,-5.873146295
Cl1N3O2S3,icsd_036378,-5.41439032639
Br2O1S1,icsd_062972,-3.48847681875
Al2Cl10N2P2,icsd_391165,-4.36370528875
B5Ba2Li1O10,icsd_202863,-7.55617925833
Ba1Mg1Pb1,icsd_615958,-2.39872605667
Cs1Na3O4Pb1,icsd_202237,-4.45851773389
I2O6Zn1,icsd_054086,-4.36524888444
Ga4Ge1Pb4S12,icsd_250746,-4.45329241214
Li4O7P2,icsd_059243,-6.43453031346
Cs4O4Pb1,icsd_052532,-4.22542539056
S3Sn1Tl2,icsd_048152,-3.91019145
B1Cs1Se3,icsd_411342,-4.1855765505
Be8Na6O11,icsd_065247,-5.9566353568
Ba2I1P7,icsd_426195,-5.040896082
Cs3P1Se4,icsd_415021,-3.65371719312
O7P4S1,icsd_082358,-6.593216431669999
B2Na4O5,icsd_010061,-6.02096959136
B1Na1O8S2,icsd_428005,-6.23142348333
As2O8Zn3,icsd_404229,-5.39952445
Ca4Cl6O1,icsd_418946,-4.69121285545
Ba4I6O1,icsd_280584,-3.98447945818
Ca1O4Te1,icsd_008097,-5.97308074
Al1As1O4,icsd_024512,-6.671965461669999
Al1As1O4,icsd_033835,-6.67284345778
B2Ca1O4,icsd_040889,-7.71913594286
Bi2O2Te1,icsd_194944,-5.137068362
Cs2Sn1Te4,icsd_074826,-3.24965058536
C2Ca1O4,icsd_246004,-7.51050794607
Bi1O4Sb1,icsd_080821,-6.060237143330001
Cl2O6Sr1,icsd_061157,-4.60864522889
K2O3S1,icsd_060762,-5.2382261425
C1Ba3Cl4O3,icsd_174065,-5.761922855
Ge4Na1O12P3,icsd_240922,-6.62141473025
K1Li1O4S1,icsd_071365,-5.7112651342900005
K1Li1O4S1,icsd_088832,-5.70607683214
K1Li1O4S1,icsd_036472,-5.71113547143
K1Li1O4S1,icsd_071366,-5.68052388429
Cs1I3Sn1,icsd_014070,-2.8474712055
Cs1I3Sn1,icsd_262925,-2.8501658780000003
Cs1I3Sn1,icsd_262924,-2.87462428
Cs1I3Sn1,icsd_069997,-2.874671584
C2Ba1Ca1O6,icsd_157982,-7.39420467
C2Ba1Ca1O6,icsd_100477,-7.38730981
Bi4Cs1Te6,icsd_170576,-3.63469030227
Hg2N2O6,icsd_412934,-4.87064999025
C3Al7N3,icsd_014400,-6.66975787615
C3Al7N3,icsd_043861,-6.66975697615
Bi2O4Sr1,icsd_080668,-5.97083291571
I4O12,icsd_078903,-4.16667818625
Br5Hg6S4Tl1,icsd_237339,-2.1849519725
As3Pb1S6Tl1,icsd_031364,-4.33316839841
S3Te1Tl2,icsd_391285,-3.58453354833
As1S2,icsd_424590,-4.374971325
O4Sr1Te1,icsd_008098,-5.921332347080001
Hg7O10P2,icsd_411300,-4.31050433763
